jenis_ikan,nama_ikan,tahun,bulan,total_kg_x,tanggal,no,lokasi,total_kg_y,jenis_alat_tangkap
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Cipunaga,27.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Cipunaga,27.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Cipunaga,27.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Panyaungan,22.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Panyaungan,22.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Panyaungan,22.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Situregen,25.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Situregen,25.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Situregen,25.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Bayah,140.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Bayah,140.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Bayah,140.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Pulomanuk,43.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Pulomanuk,43.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Pulomanuk,43.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Sawarna,27.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Sawarna,27.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Sawarna,27.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Citarate,15.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Citarate,15.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Citarate,15.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Cibareno,23.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Cibareno,23.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Mata Besar,2020,3,6251,2020-01-03,48,Cibareno,23.0,Rawai Tuna (Tuna Longline)
Pelagis Kecil,Teri,2020,3,0,2020-01-03,,Unknown,0.0,Unknown
jumlah,Unknown,2020,3,502837,2020-01-03,,Unknown,0.0,Unknown
Demersal,Tambakan,2020,3,654,2020-01-03,,Unknown,0.0,Unknown
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Binuangeun,5563.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Binuangeun,5563.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Binuangeun,5563.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Tanjungpanto,45.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Tanjungpanto,45.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Tanjungpanto,45.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Sukahujan,101.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Sukahujan,101.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Sukahujan,101.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Cipunaga,167.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Cipunaga,167.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Cipunaga,167.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Panyaungan,135.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Panyaungan,135.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Panyaungan,135.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Situregen,153.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Situregen,153.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Situregen,153.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Bayah,949.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Bayah,949.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Bayah,949.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Pulomanuk,263.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Pulomanuk,263.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Pulomanuk,263.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Sawarna,167.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Sawarna,167.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Sawarna,167.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Citarate,91.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Citarate,91.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Citarate,91.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Cibareno,137.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Cibareno,137.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,3,8501,2020-01-03,40,Cibareno,137.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Lemadang,2020,3,16580,2020-01-03,26,Binuangeun,138782.0,Unknown
Pelagis Besar,Lemadang,2020,3,16580,2020-01-03,26,Tanjungpanto,1275.0,Unknown
Pelagis Besar,Lemadang,2020,3,16580,2020-01-03,26,Sukahujan,2853.0,Unknown
Pelagis Besar,Lemadang,2020,3,16580,2020-01-03,26,Cipunaga,4694.0,Unknown
Pelagis Besar,Lemadang,2020,3,16580,2020-01-03,26,Panyaungan,3824.0,Unknown
Pelagis Besar,Lemadang,2020,3,16580,2020-01-03,26,Situregen,4290.0,Unknown
Pelagis Besar,Lemadang,2020,3,16580,2020-01-03,26,Bayah,28098.0,Unknown
Pelagis Besar,Lemadang,2020,3,16580,2020-01-03,26,Pulomanuk,7366.0,Unknown
Pelagis Besar,Lemadang,2020,3,16580,2020-01-03,26,Sawarna,4694.0,Unknown
Pelagis Besar,Lemadang,2020,3,16580,2020-01-03,26,Citarate,2542.0,Unknown
Pelagis Besar,Lemadang,2020,3,16580,2020-01-03,26,Cibareno,3813.0,Unknown
Karang (Reef-Associated),kuwe,2020,3,5980,2020-01-03,,Unknown,0.0,Unknown
Demersal,Kuniran/biji nangka,2020,3,2146,2020-01-03,,Unknown,0.0,Unknown
Pelagis Besar,Alu Alu/baracuda,2020,3,550,2020-01-03,,Unknown,0.0,Unknown
Karang (Reef-Associated),Ayam ayam,2020,3,650,2020-01-03,,Unknown,0.0,Unknown
Pelagis Besar,Bawal laut,2020,3,1056,2020-01-03,,Unknown,0.0,Unknown
Pelagis Kecil,Bentong,2020,3,2100,2020-01-03,,Unknown,0.0,Unknown
Pelagis Besar,Cakalang,2020,3,186000,2020-01-03,3,Binuangeun,1890595.0,Unknown
Pelagis Besar,Cakalang,2020,3,186000,2020-01-03,3,Tanjungpanto,1826.0,Unknown
Pelagis Besar,Cakalang,2020,3,186000,2020-01-03,3,Sukahujan,4074.0,Unknown
Pelagis Besar,Cakalang,2020,3,186000,2020-01-03,3,Cipunaga,6742.0,Unknown
Pelagis Besar,Cakalang,2020,3,186000,2020-01-03,3,Panyaungan,5478.0,Unknown
Pelagis Besar,Cakalang,2020,3,186000,2020-01-03,3,Situregen,6180.0,Unknown
Pelagis Besar,Cakalang,2020,3,186000,2020-01-03,3,Bayah,37946.0,Unknown
Pelagis Besar,Cakalang,2020,3,186000,2020-01-03,3,Pulomanuk,10674.0,Unknown
Pelagis Besar,Cakalang,2020,3,186000,2020-01-03,3,Sawarna,6742.0,Unknown
Pelagis Besar,Cakalang,2020,3,186000,2020-01-03,3,Citarate,3708.0,Unknown
Pelagis Besar,Cakalang,2020,3,186000,2020-01-03,3,Cibareno,5562.0,Unknown
Demersal,Cucut,2020,3,789,2020-01-03,,Unknown,0.0,Unknown
Pelagis Kecil,Ekor kuning/Pisang-pisang/sunglir/salem,2020,3,2986,2020-01-03,,Unknown,0.0,Unknown
Demersal,Golok golok,2020,3,950,2020-01-03,,Unknown,0.0,Unknown
Demersal,Kurisi,2020,3,1458,2020-01-03,19,Binuangeun,35418.0,Unknown
Demersal,Kurisi,2020,3,1458,2020-01-03,19,Tanjungpanto,514.0,Unknown
Demersal,Kurisi,2020,3,1458,2020-01-03,19,Sukahujan,1143.0,Unknown
Demersal,Kurisi,2020,3,1458,2020-01-03,19,Cipunaga,1904.0,Unknown
Demersal,Kurisi,2020,3,1458,2020-01-03,19,Panyaungan,1543.0,Unknown
Demersal,Kurisi,2020,3,1458,2020-01-03,19,Situregen,1752.0,Unknown
Demersal,Kurisi,2020,3,1458,2020-01-03,19,Bayah,26442.0,Unknown
Demersal,Kurisi,2020,3,1458,2020-01-03,19,Pulomanuk,3045.0,Unknown
Demersal,Kurisi,2020,3,1458,2020-01-03,19,Sawarna,1903.0,Unknown
Demersal,Kurisi,2020,3,1458,2020-01-03,19,Citarate,1065.0,Unknown
Demersal,Kurisi,2020,3,1458,2020-01-03,19,Cibareno,1598.0,Unknown
Pelagis Besar,ikan pedang,2020,3,496,2020-01-03,,Unknown,0.0,Unknown
Demersal,Gulamah/Tigawaja/Samgeh,2020,3,3560,2020-01-03,,Unknown,0.0,Unknown
Pelagis Kecil,Kembung,2020,3,1983,2020-01-03,,Unknown,0.0,Pukat Cicin Grup
Pelagis Kecil,Kembung,2020,3,1983,2020-01-03,,Unknown,0.0,Payang
Pelagis Kecil,Kapas kapas,2020,3,6580,2020-01-03,,Unknown,0.0,Unknown
Karang (Reef-Associated),Kerapu,2020,3,436,2020-01-03,17,Binuangeun,5807.0,Unknown
Karang (Reef-Associated),Kerapu,2020,3,436,2020-01-03,17,Tanjungpanto,84.0,Unknown
Karang (Reef-Associated),Kerapu,2020,3,436,2020-01-03,17,Sukahujan,188.0,Unknown
Karang (Reef-Associated),Kerapu,2020,3,436,2020-01-03,17,Cipunaga,313.0,Unknown
Karang (Reef-Associated),Kerapu,2020,3,436,2020-01-03,17,Panyaungan,253.0,Unknown
Karang (Reef-Associated),Kerapu,2020,3,436,2020-01-03,17,Situregen,288.0,Unknown
Karang (Reef-Associated),Kerapu,2020,3,436,2020-01-03,17,Bayah,4349.0,Unknown
Karang (Reef-Associated),Kerapu,2020,3,436,2020-01-03,17,Pulomanuk,500.0,Unknown
Karang (Reef-Associated),Kerapu,2020,3,436,2020-01-03,17,Sawarna,313.0,Unknown
Karang (Reef-Associated),Kerapu,2020,3,436,2020-01-03,17,Citarate,175.0,Unknown
Karang (Reef-Associated),Kerapu,2020,3,436,2020-01-03,17,Cibareno,263.0,Unknown
Karang (Reef-Associated),Jenaha,2020,3,242,2020-01-03,,Unknown,0.0,Unknown
Pelagis Kecil,Japuh,2020,3,553,2020-01-03,,Unknown,0.0,Unknown
Demersal,Ikan sebelah,2020,3,620,2020-01-03,,Unknown,0.0,Unknown
Karang (Reef-Associated),Kakap Merah,2020,3,1789,2020-01-03,,Unknown,0.0,Unknown
Pelagis Besar,layaran,2020,4,6213,2020-01-04,,Unknown,0.0,Unknown
Pelagis Kecil,Peperek,2020,4,1872,2020-01-04,,Unknown,0.0,Unknown
Pelagis Kecil,Layur,2020,4,19550,2020-01-04,,Unknown,0.0,Unknown
Pelagis Besar,Lemadang,2020,4,18018,2020-01-04,26,Binuangeun,138782.0,Unknown
Pelagis Besar,Lemadang,2020,4,18018,2020-01-04,26,Tanjungpanto,1275.0,Unknown
Pelagis Besar,Lemadang,2020,4,18018,2020-01-04,26,Sukahujan,2853.0,Unknown
Pelagis Besar,Lemadang,2020,4,18018,2020-01-04,26,Cipunaga,4694.0,Unknown
Pelagis Besar,Lemadang,2020,4,18018,2020-01-04,26,Panyaungan,3824.0,Unknown
Pelagis Besar,Lemadang,2020,4,18018,2020-01-04,26,Situregen,4290.0,Unknown
Pelagis Besar,Lemadang,2020,4,18018,2020-01-04,26,Bayah,28098.0,Unknown
Pelagis Besar,Lemadang,2020,4,18018,2020-01-04,26,Pulomanuk,7366.0,Unknown
Pelagis Besar,Lemadang,2020,4,18018,2020-01-04,26,Sawarna,4694.0,Unknown
Pelagis Besar,Lemadang,2020,4,18018,2020-01-04,26,Citarate,2542.0,Unknown
Pelagis Besar,Lemadang,2020,4,18018,2020-01-04,26,Cibareno,3813.0,Unknown
Demersal,Manyung,2020,4,856,2020-01-04,28,Binuangeun,8010.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2020,4,856,2020-01-04,28,Tanjungpanto,129.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2020,4,856,2020-01-04,28,Sukahujan,286.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2020,4,856,2020-01-04,28,Cipunaga,477.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2020,4,856,2020-01-04,28,Panyaungan,386.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2020,4,856,2020-01-04,28,Situregen,439.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2020,4,856,2020-01-04,28,Bayah,7438.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2020,4,856,2020-01-04,28,Pulomanuk,763.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2020,4,856,2020-01-04,28,Sawarna,477.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2020,4,856,2020-01-04,28,Citarate,267.0,Rawai Dasar (Bottom Longline)
Demersal,Manyung,2020,4,856,2020-01-04,28,Cibareno,400.0,Rawai Dasar (Bottom Longline)
Pelagis Besar,Marlin,2020,4,8302,2020-01-04,29,Binuangeun,15870.0,Unknown
Pelagis Besar,Marlin,2020,4,8302,2020-01-04,29,Tanjungpanto,98.0,Unknown
Pelagis Besar,Marlin,2020,4,8302,2020-01-04,29,Sukahujan,219.0,Unknown
Pelagis Besar,Marlin,2020,4,8302,2020-01-04,29,Cipunaga,364.0,Unknown
Pelagis Besar,Marlin,2020,4,8302,2020-01-04,29,Panyaungan,295.0,Unknown
Pelagis Besar,Marlin,2020,4,8302,2020-01-04,29,Situregen,335.0,Unknown
Pelagis Besar,Marlin,2020,4,8302,2020-01-04,29,Bayah,1894.0,Unknown
Pelagis Besar,Marlin,2020,4,8302,2020-01-04,29,Pulomanuk,583.0,Unknown
Pelagis Besar,Marlin,2020,4,8302,2020-01-04,29,Sawarna,364.0,Unknown
Pelagis Besar,Marlin,2020,4,8302,2020-01-04,29,Citarate,204.0,Unknown
Pelagis Besar,Marlin,2020,4,8302,2020-01-04,29,Cibareno,306.0,Unknown
Demersal,Pari,2020,4,656,2020-01-04,,Unknown,0.0,Unknown
Pelagis Besar,Swanggi,2020,4,520,2020-01-04,,Unknown,0.0,Unknown
Pelagis Kecil,Tetengkek,2020,4,720,2020-01-04,,Unknown,0.0,Unknown
Demersal,Tambakan,2020,4,680,2020-01-04,,Unknown,0.0,Unknown
Pelagis Kecil,Tembang,2020,4,914,2020-01-04,,Unknown,0.0,Pukat Cicin Grup
Pelagis Kecil,Tembang,2020,4,914,2020-01-04,,Unknown,0.0,Payang
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Binuangeun,5563.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Binuangeun,5563.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Binuangeun,5563.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Tanjungpanto,45.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Tanjungpanto,45.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Tanjungpanto,45.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Sukahujan,101.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Sukahujan,101.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Sukahujan,101.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Cipunaga,167.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Cipunaga,167.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Cipunaga,167.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Panyaungan,135.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Panyaungan,135.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Panyaungan,135.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Situregen,153.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Situregen,153.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Situregen,153.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Bayah,949.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Bayah,949.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Bayah,949.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Pulomanuk,263.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Pulomanuk,263.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Pulomanuk,263.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Sawarna,167.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Sawarna,167.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Sawarna,167.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Citarate,91.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Citarate,91.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Citarate,91.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Cibareno,137.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Cibareno,137.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tenggiri,2020,4,7560,2020-01-04,40,Cibareno,137.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tongkol,2020,4,36893,2020-01-04,43,Binuangeun,22044.0,Unknown
Pelagis Besar,Tongkol,2020,4,36893,2020-01-04,43,Tanjungpanto,267.0,Unknown
Pelagis Besar,Tongkol,2020,4,36893,2020-01-04,43,Sukahujan,593.0,Unknown
Pelagis Besar,Tongkol,2020,4,36893,2020-01-04,43,Cipunaga,988.0,Unknown
Pelagis Besar,Tongkol,2020,4,36893,2020-01-04,43,Panyaungan,800.0,Unknown
Pelagis Besar,Tongkol,2020,4,36893,2020-01-04,43,Situregen,908.0,Unknown
Pelagis Besar,Tongkol,2020,4,36893,2020-01-04,43,Bayah,13244.0,Unknown
Pelagis Besar,Tongkol,2020,4,36893,2020-01-04,43,Pulomanuk,1577.0,Unknown
Pelagis Besar,Tongkol,2020,4,36893,2020-01-04,43,Sawarna,987.0,Unknown
Pelagis Besar,Tongkol,2020,4,36893,2020-01-04,43,Citarate,551.0,Unknown
Pelagis Besar,Tongkol,2020,4,36893,2020-01-04,43,Cibareno,827.0,Unknown
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Binuangeun,875087.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Binuangeun,875087.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Binuangeun,875087.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Tanjungpanto,500.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Tanjungpanto,500.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Tanjungpanto,500.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Sukahujan,1112.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Sukahujan,1112.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Sukahujan,1112.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Cipunaga,1853.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Cipunaga,1853.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Cipunaga,1853.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Panyaungan,1501.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Panyaungan,1501.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Panyaungan,1501.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Situregen,1705.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Situregen,1705.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Situregen,1705.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Bayah,9637.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Bayah,9637.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Bayah,9637.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Pulomanuk,2965.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Pulomanuk,2965.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Pulomanuk,2965.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Sawarna,1853.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Sawarna,1853.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Sawarna,1853.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Citarate,1038.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Citarate,1038.0,Pancing Layang-Layang (Kite Line Fishing)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Citarate,1038.0,Rawai Tuna (Tuna Longline)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Cibareno,1557.0,Jaring Insang Hanyut (Drift Gillnet)
Pelagis Besar,Tuna Sirip Kuning,2020,4,132560,2020-01-04,49,Cibareno,1557.0,Pancing Layang-Layang (Kite Line Fishing)
